tconst,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,id_TMDB,origin_country,original_language,overview,popularity_film,poster_path,revenue,spoken_languages,tagline,b_annonce,key_words
tt0063005,Le gendarme se marie,1968,92,"Comedy,Romance",6.8,8844,0.0,4729,['FR'],fr,"Le gendarme Cruchot découvre lors d’un contrôle routier mouvementé, la femme de sa vie Josépha Lefrançois, la pimpante veuve d’un colonel de gendarmerie. Bientôt, celle‐ci n’hésite pas à pousser son nouvel amant à prendre du galon, en l’incitant à préparer le concours d’adjudant‐chef, au grand dam de l’adjudant Gerber qui vise lui aussi l’avancement.",8.631,https://media.themoviedb.org/t/p/original/5BeNjeTdQfWNxLiJGHFNlE8LQNh.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=nxfonBgZ7DU,"['jealousy', 'holiday', 'kidnapping', 'widow', 'mother-in-law', 'double wedding', 'exam', 'gendarmerie', 'saint-tropez, france', 'romance', 'promotion', 'widower', 'professional jealousy', 'jailbreak']"
tt0063227,The Lion in Winter,1968,134,"Biography,Drama,History",7.9,34801,0.0,18988,"['US', 'GB']",en,"Intrigues et meurtres autour de la succession d'Henry II, roi d'Angleterre au XIIè siècle, et qui réunit sa femme Eléonore d'Aquitaine, exilée, ses trois fils, leur prétendante qui est aussi sa maîtresse, et le frère de cette dernière, le roi de France Philippe II.",10.065,https://media.themoviedb.org/t/p/original/cWmU6N6oGCkGosNPz9AWYxKyMMM.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",L'attraction de sièges réservés la plus importante de l'année !,https://www.youtube.com/watch?v=Uz_qCggGHZk,"['infidelity', 'france', 'england', 'queen', 'castle', 'based on play or musical', 'richard the lionheart', 'gay interest', 'unfaithfulness', 'mistress', 'king', 'spear', 'homoeroticism', 'christmas', '12th century', 'eleanor of aquitaine', 'gay theme']"
tt0063385,Oliver!,1968,153,"Drama,Family,Musical",7.4,42094,10000000.0,17917,['GB'],en,"Le jeune Oliver Twist s'enfuit de l'orphelinat ou il est maltraite. Son aventure lui fait connaitre des personnages hors du commun, comme l'Esquiveur, un jeune garnement qui vole pour le compte du sinistre Fagin. Grace a l'appui de Nancy, la fiancee de Sikes, et a la mansuetude d'un aristocrate, M. Brownlow, Oliver pourra enfin connaitre une vraie vie de famille.",16.069,https://media.themoviedb.org/t/p/original/v0CLaREIM0pAVbi68g6JaseH5PN.jpg,37400000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Bien plus qu'une comédie musicale !,https://www.youtube.com/watch?v=OPx6qwGtoiQ,"['london, england', 'based on novel or book', 'pickpocket', 'orphanage', 'musical', 'based on play or musical', 'victorian england', 'orphan', 'dog', '19th century', 'preserved film']"
tt0063415,The Party,1968,99,"Comedy,Romance",7.4,44746,1500000.0,10794,['US'],en,"Hrundi V. Bakshi, un acteur indien, est engagé par un studio hollywoodien pour interpréter un soldat indigène dans un remake de « Gunga Din ». Faisant preuve d'une terrible maladresse, il fait exploser un coûteux décor. Exaspéré, le producteur demande à ce que le nom de Bakshi soit inscrit sur une liste noire. Mais suite à un quiproquo, le comédien se retrouve en fait invité à la soirée annuelle du studio.",19.132,https://media.themoviedb.org/t/p/original/m6V7VTGjaypfsmCKzAYiyGIa5gF.jpg,2900000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Si vous avez déjà été à une fête plus sauvage... vous êtes en état d'arrestation !,https://www.youtube.com/watch?v=CF46fUQ96Dc,"['movie business', 'misunderstanding', 'filmmaking', 'clumsy', 'indian']"
tt0063462,The Producers,1967,88,"Comedy,Music",7.5,61517,947000.0,30197,['US'],en,"Afin de se mettre en faillite frauduleuse, un ancien producteur et un comptable joignent leurs efforts pour monter le spectacle théâtral le plus raté de tous les temps : « Le printemps d’Hitler ». Mais prise au second degré par les spectateurs, la pièce remporte un vif succès…",12.951,https://media.themoviedb.org/t/p/original/q8a6Sa06Pxli1zCzGRecEJC00b0.jpg,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=2z5mthTUqJI,"['nazi', 'cheating', 'dark comedy', 'musical', 'satire', 'scam', 'theatrical producer', 'playwright', 'sing sing', 'broadway', 'accountant', 'adolf hitler']"
tt0063557,The Scalphunters,1968,102,"Comedy,Drama,Western",6.7,4661,0.0,32068,['US'],en,"1850, dans la région des Rocheuses. Le trappeur solitaire Joe Bass termine une saison de chasse fructueuse. Mais il est surpris par des indiens Kiowa qui l'obligent à troquer son stock de fourrures contre Joseph Lee, un esclave noir qu’ils viennent de capturer. Sous la menace, Joe est contraint d’accepter. Esclave venu de Louisiane, Lee est un homme raffiné, intellectuel et lettré, contrairement à Joe qui est un homme rustre qui ne sait ni lire ni écrire. Bientôt, Lee est capturé par des chasseurs de scalps.",10.26,https://media.themoviedb.org/t/p/original/uazlWuyO4mBS5ietuTLixzRIsla.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=xUJL607ntwk,"['slavery', 'scalp', 'native american', 'fur trapping', 'escaped slave']"
tt0063674,Le tatoué,1968,90,Comedy,6.5,3637,0.0,11912,['FR'],fr,"Félicien Mezeray, marchand d'art, découvre un jour un authentique Modigliani. Autant dire que la fortune est à lui. Enfin presque. Car l'œuvre a été tatouée sur le dos d'un ex-légionnaire bougon et colérique, qui n'a cure des manigances de Mezeray. Ce dernier est prêt à tout pour arriver à ses fins, même à retaper la maison de campagne du légionnaire, qui s'avère être un château du XIIe siècle en ruines.",9.199,https://media.themoviedb.org/t/p/original/lGRMQw9fJs3WrNfsjrotnWgXBm0.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=o3fzIf5PeVo,"['tattoo', 'castle', 'retired', 'art dealer', 'veteran', 'rude frenchman', 'legionnaire', 'restoration', 'perigord', 'modigliani']"
tt0063823,Yellow Submarine,1968,85,"Adventure,Animation,Comedy",7.4,28534,250000.0,12105,"['GB', 'US']",en,"Dans ce dessin animé révolutionnaire, les Beatles, tels Zorro, volent au secours des habitants du royaume de Pepperland, attaqués par les forces du mal qui veulent supprimer la joie et la musique.",12.469,https://media.themoviedb.org/t/p/original/cjrGM2QYlwzV6vXz2yF7y6fdTRu.jpg,1273261.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Vous savez, tout est dans la tête !",https://www.youtube.com/watch?v=vefJAtG-ZKI,"['submarine', 'surreal', 'musical', 'liverpool, england', 'blase', 'admiral', 'apple', 'phantasmagoria', 'color', 'psychadelic']"
tt0064000,Alfred the Great,1969,122,"Drama,History,War",6.2,1134,0.0,73672,"['US', 'GB']",en,,3.439,https://media.themoviedb.org/t/p/original/sP9jbrH1Nse64GlpBYXEcfpFLLp.jpg,0.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",,https://www.youtube.com/watch?v=KUrf0Z06roE,"['vikings (norsemen)', '9th century']"
tt0064146,Le cerveau,1969,115,"Adventure,Comedy,Crime",6.8,4455,0.0,33436,"['FR', 'IT']",fr,"Lors du changement du siège de l'OTAN de Paris à Bruxelles, un train spécial au wagon blindé doit convoyer des sacs de billets de banque émanant d’organismes internationaux. Un officier britannique en charge de la sécurité : Le Colonel Matthews (David Niven). Mais personne ne sait qu'il fut l'auteur de la célèbre attaque du train Glasgow-Londres. De telles audace et réussite le firent surnommé par la presse « Le Cerveau » ! Et celui-ci entend refaire le même vol avec ce nouveau train. Il s'allie avec un parrain de la mafia italienne, Frankie Scannapiec (Eli Wallach). Mais le Sicilien voit d’un très mauvais œil l’idylle naissante entre sa sœur Sofia (Silvia Monti) et l'officier. L’affaire se complique encore quand deux petits malfrats français, Arthur Lespinasse (Jean-Paul Belmondo) et Anatole ( (Bourvil) s’avisent eux aussi, mais avec des moyens on ne peut plus artisanaux, de mettre la main sur le contenu du wagon. Cela pourrait faire beaucoup de monde pour un seul magot...",10.981,https://media.themoviedb.org/t/p/original/8L6GrHIGIK9OvjyVWnZfVuuv5fY.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]","De ces quatre hommes, lequel est le Cerveau ?",https://www.youtube.com/watch?v=P9gXeUCAt-0,"['new york city', 'robbery', 'paris, france', 'police', 'england', 'boat', 'money', 'train', 'cat burglar', 'train robbery', 'french police', 'mob', 'french']"
tt0064285,L'enfant sauvage,1970,83,"Biography,Drama,History",7.5,9069,0.0,1627,['FR'],fr,"Après avoir été capturé par des paysans, un enfant sauvage est amené au Docteur Itard, à Paris. La plupart du monde scientifique le considère comme un enfant attardé, mais le Docteur Itard va réussir à éveiller ses capacités intellectuelles. La marge est étroite entre la sauvagerie civilisée de la vie parisienne et les règles brutales de vie dans la nature. Victor trouve un semblant d'équilibre près des fenêtres qui marquent la transition entre l'enfermement et le dehors. Les bougies et les airs de mandoline jouent aussi les médiateurs. Mais Victor paie son adaptation à des relations sociales en perdant sa capacité à vivre comme un sauvage.",5.784,https://media.themoviedb.org/t/p/original/j4qY6DtaaYneuKObK8tVxobM0PR.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=Ndhi1EfXM5s,"['experiment', 'southern france', 'feral child', 'punishment', 'doctor', 'based on memoir or autobiography', 'reward', 'tantrum', 'wild child', '18th century', 'sign languages']"
tt0064425,Hibernatus,1969,82,"Comedy,Fantasy,Sci-Fi",6.6,6808,0.0,2462,['FR'],fr,"Le corps d’un homme hiberné dans un bloc de glace est retrouvé au Groenland. Victime d’un naufrage en 1905, Paul Fournier, 25 ans, est en parfait état. Il rencontre sa descendance et cela ne ravit pas tout le monde…",7.831,https://media.themoviedb.org/t/p/original/dQTG9gwSgaGD9T8vukNFPMOcBh0.jpg,0.0,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Quand le passé ressurgit, le futur part en éclats !",https://www.youtube.com/watch?v=QoQrFAqkZkw,"['marriage proposal', 'husband wife relationship', '1970s', 'bourgeoisie', 'hibernation', 'family relationships', 'disguise', 'generation gap', 'groenland', 'frozen body', '1900s', 'grandfather grandson relationship']"
tt0064505,The Italian Job,1969,99,"Action,Comedy,Crime",7.2,51401,3000000.0,10536,['GB'],en,John Bridger et son équipe ont pour intention de voler l'or de Fiat. Il traverse Turin et le nord de l'Italie en Morris Mini. En travers de leur route se dresse la Mafia voulant défendre l'honneur de l'Italie...,20.657,https://media.themoviedb.org/t/p/original/95x1zmGG3snXwcjhWeNBrUZUJqr.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",,https://www.youtube.com/watch?v=BYeMotNIIGs,"['prison', 'gold', 'robbery', 'prisoner', 'england', 'chase', 'bus', 'master thief', 'traffic jam', 'thief', 'caper', 'mafia', 'sewer', 'turin italy', 'airborne car', 'mini cooper']"
tt0064603,The Love Bug,1969,108,"Comedy,Family,Sport",6.5,17932,0.0,14136,['US'],en,"Choupette est une Volkswagen Coccinelle pas tout à fait comme les autres. Elle excelle dans l'art de mettre son propriétaire, Jim Douglas, un coureur automobile professionnel, dans des situations toujours plus embarrassantes les unes que les autres ! Mais cette petite « Cox », presque humaine, l'aidera bien vite à gagner un grand nombre de courses automobiles…",15.476,https://media.themoviedb.org/t/p/original/kLpH6FQxT9Jp7vQywmchBAYjo4x.jpg,51264022.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Attrapez la coccinelle !,https://www.youtube.com/watch?v=8O6Xt6T7SsE,"['car race', 'sports', 'san francisco, california', 'suicide attempt', 'golden gate bridge', 'race car driver', 'bug', 'car trouble', 'based on short story', 'volkswagen beetle', 'dual role', 'ghost town', 'entrepreneur', 'toll booth', 'grand prix']"
tt0064622,The Magic Christian,1969,92,Comedy,5.8,3882,0.0,24152,['GB'],en,"Sir Guy Grand, l'homme le plus riche du monde, adopte un garçon sans abri, Youngman. Ensemble, ils ont entrepris de prouver que n'importe qui - et n'importe quoi - peut être acheté avec de l'argent.",5.74,https://media.themoviedb.org/t/p/original/31OUplWyNXcXa9Y6f3XnPoo4XlF.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Le chrétien magique est : antiestablishment, antibellum, antitrust, antiseptique, antibiotique, antisocial et antipasto.",https://www.youtube.com/watch?v=n1m_VbC4PzQ,"['based on novel or book', 'black humor', 'musical', 'satire', 'surrealism', 'riches', 'psychedelic']"
tt0065051,Support Your Local Sheriff!,1969,92,"Comedy,Western",7.4,13089,0.0,11574,['US'],en,"Tout un village conduit a sa derniere demeure une victime d'un reglement de compte. Mais une petite d'or est trouvée dans le trou. Aussitot c'est la ruee et le conseil du village, devant l'acces de violence que cela entraine, décide de nommer un sherif. Jason Mc Cullough arrive pour faire respecter l'ordre et la loi au village...",8.255,https://media.themoviedb.org/t/p/original/wHHHVNJxnY53on0scop1rSWYQux.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=RsklCpZqkSg,"['australia', 'deputy sheriff', 'mayor', 'shootout', 'western town']"
tt0065225,The Wrecking Crew,1968,105,"Action,Adventure,Comedy",5.5,3870,0.0,3054,['US'],en,L’agent de contre-espionnage américain Matt Helm est chargé par le gouvernement d’appréhender le comte Contini qui a provoqué une crise financière mondiale en dérobant de l'or pour une valeur équivalant à 1 milliard de dollars. On adjoint à Matt l’agente britannique Freya Carlson qui va créer plus de problèmes qu’elle ne va en résoudre…,7.625,https://media.themoviedb.org/t/p/original/zq4lqdCCcsjyLHnvq36YkdjJh5c.jpg,2400000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=KFldtFYBV4I,['duringcreditsstinger']
tt0065421,The AristoCats,1970,78,"Adventure,Animation,Comedy",7.1,117465,4000000.0,10112,['US'],en,"Au cœur de Paris, une millionnaire excentrique lègue toute sa fortune à sa chatte de haute société et ses trois chatons. L’aventure commence alors que son cupide majordome administre une drogue aux chats en espérant toucher leur héritage. C’est à Thomas O’Malley, le chat de gouttière, et sa bande de chats chanteurs de jazz de sauver la mise.",44.64,https://media.themoviedb.org/t/p/original/eZVFPuMbSwdvKVhq3ak26NombSM.jpg,191000000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Une explosion de joie, de rythme et d’humour.",https://www.youtube.com/watch?v=09llIbxRgVw,"['paris, france', 'return', 'butler', 'suspension', 'inheritance', 'cartoon cat', 'kitten', '1910s', 'cartoon goose']"
